,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,result,rsi6,roc6,sma6,ema6,wma6,tema6,william6,cci6,cmo6,macd6,macdSignal6,macdHist6,ppo6,parabolicsar6,rsi7,roc7,sma7,ema7,wma7,tema7,william7,cci7,cmo7,macd7,macdSignal7,macdHist7,ppo7,parabolicsar7,rsi8,roc8,sma8,ema8,wma8,tema8,william8,cci8,cmo8,macd8,macdSignal8,macdHist8,ppo8,parabolicsar8,rsi9,roc9,sma9,ema9,wma9,tema9,william9,cci9,cmo9,macd9,macdSignal9,macdHist9,ppo9,parabolicsar9,rsi10,roc10,sma10,ema10,wma10,tema10,william10,cci10,cmo10,macd10,macdSignal10,macdHist10,ppo10,parabolicsar10,rsi11,roc11,sma11,ema11,wma11,tema11,william11,cci11,cmo11,macd11,macdSignal11,macdHist11,ppo11,parabolicsar11,rsi12,roc12,sma12,ema12,wma12,tema12,william12,cci12,cmo12,macd12,macdSignal12,macdHist12,ppo12,parabolicsar12,rsi13,roc13,sma13,ema13,wma13,tema13,william13,cci13,cmo13,macd13,macdSignal13,macdHist13,ppo13,parabolicsar13,rsi14,roc14,sma14,ema14,wma14,tema14,william14,cci14,cmo14,macd14,macdSignal14,macdHist14,ppo14,parabolicsar14,rsi15,roc15,sma15,ema15,wma15,tema15,william15,cci15,cmo15,macd15,macdSignal15,macdHist15,ppo15,parabolicsar15,rsi16,roc16,sma16,ema16,wma16,tema16,william16,cci16,cmo16,macd16,macdSignal16,macdHist16,ppo16,parabolicsar16,rsi17,roc17,sma17,ema17,wma17,tema17,william17,cci17,cmo17,macd17,macdSignal17,macdHist17,ppo17,parabolicsar17,rsi18,roc18,sma18,ema18,wma18,tema18,william18,cci18,cmo18,macd18,macdSignal18,macdHist18,ppo18,parabolicsar18,rsi19,roc19,sma19,ema19,wma19,tema19,william19,cci19,cmo19,macd19,macdSignal19,macdHist19,ppo19,parabolicsar19,rsi20,roc20,sma20,ema20,wma20,tema20,william20,cci20,cmo20,macd20,macdSignal20,macdHist20,ppo20,parabolicsar20
759,759,18-01-2013,447.5,451.475006,442.825012,450.100006,404.426971,10402690,2,0.9477168,0.914027838,0.462172807,0.537050282,0.539263554,0.671006717,0.806471995,0.822256453,0.9477168,0.720005926,0.62142041,0.78865442,0.543560251,1,0.943325146,0.888806887,0.448161686,0.516431767,0.519107966,0.653878474,0.806057601,0.827631722,0.943325146,0.720005926,0.62142041,0.78865442,0.543560251,1,0.938832675,0.891459001,0.436761852,0.4988954,0.50278743,0.638047819,0.784118026,0.847908274,0.938832675,0.720005926,0.62142041,0.78865442,0.543560251,1,0.934221105,0.887570363,0.424594609,0.483661784,0.488394617,0.623532172,0.737949675,0.847421159,0.934221105,0.720005926,0.62142041,0.78865442,0.543560251,1,0.930049829,0.867054184,0.412537483,0.470169021,0.475315265,0.610271629,0.730297324,0.846192337,0.930049829,0.720005926,0.62142041,0.78865442,0.543560251,1,0.920861148,0.850970491,0.403282327,0.458166947,0.463484062,0.598196154,0.730357491,0.84757116,0.920861148,0.720005926,0.62142041,0.78865442,0.543560251,1,0.903704998,0.870982603,0.394988557,0.447351582,0.453074212,0.587245744,0.713775064,0.844590277,0.903704998,0.720005926,0.62142041,0.78865442,0.543560251,1,0.888164137,0.882718427,0.38762415,0.437489668,0.443542505,0.577367821,0.680360767,0.833903266,0.888164137,0.720005926,0.62142041,0.78865442,0.543560251,1,0.874605632,0.884242902,0.382641628,0.428400993,0.434897728,0.568508561,0.680360767,0.818450719,0.874605632,0.720005926,0.62142041,0.78865442,0.543560251,1,0.863152926,0.866010627,0.376020742,0.419945786,0.427267245,0.560606133,0.680360767,0.832436744,0.863152926,0.720005926,0.62142041,0.78865442,0.543560251,1,0.853784536,0.897275965,0.369575457,0.412015382,0.420282256,0.553588045,0.741720152,0.82033849,0.853784536,0.720005926,0.62142041,0.78865442,0.543560251,1,0.846390696,0.890106483,0.360787003,0.404525127,0.41373087,0.5466877,0.755172269,0.805575377,0.846390696,0.720005926,0.62142041,0.78865442,0.543560251,1,0.840739536,0.902784994,0.353848324,0.397408916,0.407576964,0.540094788,0.748717844,0.79108672,0.840739536,0.720005926,0.62142041,0.78865442,0.543560251,1,0.8366548,0.900895307,0.34702186,0.390614954,0.401848672,0.534156462,0.746721622,0.797411934,0.8366548,0.720005926,0.62142041,0.78865442,0.543560251,1,0.834030786,0.898474834,0.341406566,0.384102473,0.396531365,0.528791921,0.746721622,0.794859604,0.834030786,0.720005926,0.62142041,0.78865442,0.543560251,1
760,760,21-01-2013,469.049988,477.5,459.024994,459.975006,413.299927,20095820,2,0.9930292,0.945369314,0.483835791,0.556131371,0.561916482,0.692264874,0.851702183,0.84911438,0.9930292,0.744932896,0.635112368,0.815010392,0.553947195,1,0.992495577,0.911138627,0.464812968,0.534788228,0.540431705,0.675964212,0.853724463,0.82994877,0.992495577,0.744932896,0.635112368,0.815010392,0.553947195,1,0.99105709,0.908827031,0.451126355,0.516517595,0.522740548,0.660603853,0.837177163,0.840519325,0.99105709,0.744932896,0.635112368,0.815010392,0.553947195,1,0.988739469,0.913387534,0.437965297,0.500578137,0.507193004,0.646295981,0.802355998,0.837418922,0.988739469,0.744932896,0.635112368,0.815010392,0.553947195,1,0.986065352,0.891507738,0.423711796,0.486423723,0.492887782,0.633056019,0.796642735,0.834571356,0.986065352,0.744932896,0.635112368,0.815010392,0.553947195,1,0.976850146,0.868530521,0.412732585,0.473814728,0.479852543,0.620866548,0.796708369,0.837430071,0.976850146,0.744932896,0.635112368,0.815010392,0.553947195,1,0.958278221,0.876855382,0.403940884,0.462446842,0.468423982,0.609703449,0.784832069,0.837703956,0.958278221,0.744932896,0.635112368,0.815010392,0.553947195,1,0.940734419,0.894371797,0.397788555,0.452083793,0.458237603,0.599539632,0.759713066,0.836622954,0.940734419,0.744932896,0.635112368,0.815010392,0.553947195,1,0.924822748,0.902406766,0.393132105,0.442541154,0.44910554,0.590340696,0.759713066,0.833164743,0.924822748,0.744932896,0.635112368,0.815010392,0.553947195,1,0.910863461,0.885748506,0.386068136,0.433674533,0.44101527,0.58206057,0.759713066,0.855223269,0.910863461,0.744932896,0.635112368,0.815010392,0.553947195,1,0.898974944,0.892353011,0.379001078,0.425370659,0.433576291,0.574639985,0.759713066,0.856214707,0.898974944,0.744932896,0.635112368,0.815010392,0.553947195,1,0.889139409,0.921371236,0.372287297,0.417540517,0.426850364,0.567297701,0.782181159,0.858489602,0.889139409,0.744932896,0.635112368,0.815010392,0.553947195,1,0.881198971,0.914181734,0.363700862,0.410114001,0.420386158,0.560243878,0.787726624,0.844730304,0.881198971,0.744932896,0.635112368,0.815010392,0.553947195,1,0.875001108,0.925764704,0.357194861,0.403035718,0.414424752,0.553849983,0.786040293,0.861863058,0.875001108,0.744932896,0.635112368,0.815010392,0.553947195,1,0.870431246,0.932205926,0.350698587,0.39626171,0.408829665,0.548041471,0.786040293,0.857687088,0.870431246,0.744932896,0.635112368,0.815010392,0.553947195,1
761,761,22-01-2013,460,465.350006,457.774994,460.024994,413.344818,8532742,2,0.993228704,0.936938317,0.503455626,0.569801605,0.579173563,0.701506588,0.851812966,0.700882717,0.993228704,0.762944876,0.651463352,0.826860565,0.564965932,1,0.992714408,0.922249626,0.483905928,0.548592798,0.558097954,0.687044055,0.851495659,0.702279811,0.992714408,0.762944876,0.651463352,0.826860565,0.564965932,1,0.991292507,0.911759368,0.466078254,0.530257942,0.539876806,0.673125191,0.837298922,0.713018359,0.991292507,0.762944876,0.651463352,0.826860565,0.564965932,1,0.988988701,0.911290604,0.450959738,0.514142865,0.523610239,0.659919362,0.802503795,0.710868825,0.988988701,0.762944876,0.651463352,0.826860565,0.564965932,1,0.986325108,0.89784084,0.435953219,0.499752491,0.508644334,0.647505852,0.796794983,0.70985233,0.986325108,0.762944876,0.651463352,0.826860565,0.564965932,1,0.977113338,0.873948647,0.423053048,0.486882137,0.49481046,0.635921552,0.796860629,0.711160965,0.977113338,0.762944876,0.651463352,0.826860565,0.564965932,1,0.958537953,0.875831392,0.412741984,0.475245713,0.482538338,0.625185322,0.784995128,0.711489015,0.958537953,0.762944876,0.651463352,0.826860565,0.564965932,1,0.940987353,0.881167637,0.406160075,0.464617569,0.471621963,0.615304153,0.759895161,0.71165263,0.940987353,0.762944876,0.651463352,0.826860565,0.564965932,1,0.925066621,0.894788094,0.402676083,0.454819221,0.462044748,0.606271469,0.759895161,0.710561026,0.925066621,0.762944876,0.651463352,0.826860565,0.564965932,1,0.911096988,0.884633008,0.39598431,0.445709319,0.453624225,0.598064561,0.759895161,0.731586919,0.911096988,0.762944876,0.651463352,0.826860565,0.564965932,1,0.89919759,0.893194112,0.388521309,0.437175847,0.44586424,0.590644072,0.759895161,0.733795475,0.89919759,0.762944876,0.651463352,0.826860565,0.564965932,1,0.889351175,0.896741481,0.381262574,0.429129962,0.438806813,0.583225805,0.752839415,0.741353986,0.889351175,0.762944876,0.651463352,0.826860565,0.564965932,1,0.881400302,0.926077166,0.374697664,0.421501091,0.432256027,0.576042181,0.776609969,0.743491019,0.881400302,0.762944876,0.651463352,0.826860565,0.564965932,1,0.875192636,0.917425438,0.366604239,0.414233036,0.426076971,0.5694896,0.786204893,0.766692272,0.875192636,0.762944876,0.651463352,0.826860565,0.564965932,1,0.870613616,0.937475885,0.360446856,0.407280867,0.42032504,0.563503759,0.786204893,0.772238107,0.870613616,0.762944876,0.651463352,0.826860565,0.564965932,1
762,762,23-01-2013,461.049988,464.399994,458.100006,461.524994,414.692596,5349738,2,1,0.940436999,0.523995508,0.580793559,0.592729284,0.706370792,0.843686732,0.647093193,1,0.776996783,0.668754893,0.831052236,0.578307708,1,1,0.916905551,0.501891214,0.560063824,0.572637915,0.693539117,0.854828862,0.655930242,1,0.776996783,0.668754893,0.831052236,0.578307708,1,0.999023902,0.925786575,0.483838957,0.541971555,0.555063103,0.681079037,0.838406496,0.66876433,0.999023902,0.776996783,0.668754893,0.831052236,0.578307708,1,0.997092564,0.917112275,0.465044296,0.525944772,0.538622813,0.669118918,0.806941169,0.6693118,0.997092564,0.776996783,0.668754893,0.831052236,0.578307708,1,0.994708188,0.898602834,0.448362208,0.511542551,0.523253361,0.657741449,0.801365953,0.669633406,0.994708188,0.776996783,0.668754893,0.831052236,0.578307708,1,0.985558205,0.882931007,0.434829239,0.498600015,0.509014842,0.647002172,0.801431975,0.67060286,0.985558205,0.776996783,0.668754893,0.831052236,0.578307708,1,0.966833153,0.884072644,0.422790672,0.486854899,0.496179829,0.636942258,0.789890711,0.669852115,0.966833153,0.776996783,0.668754893,0.831052236,0.578307708,1,0.949034338,0.882912548,0.414799825,0.476097178,0.484629972,0.627590894,0.765362261,0.669820235,0.949034338,0.776996783,0.668754893,0.831052236,0.578307708,1,0.932799829,0.88435626,0.41092283,0.466158553,0.474493467,0.618962568,0.765362261,0.669031108,0.932799829,0.776996783,0.668754893,0.831052236,0.578307708,1,0.918480846,0.879928956,0.40536934,0.456904224,0.465737275,0.611054227,0.765362261,0.68929763,0.918480846,0.776996783,0.668754893,0.831052236,0.578307708,1,0.90621943,0.894880775,0.39826033,0.448226296,0.457733525,0.603844578,0.765362261,0.691862624,0.90621943,0.776996783,0.668754893,0.831052236,0.578307708,1,0.896014467,0.900415646,0.390654003,0.440038426,0.450430137,0.596549039,0.758467172,0.699088507,0.896014467,0.776996783,0.668754893,0.831052236,0.578307708,1,0.887721938,0.904162314,0.383593944,0.432271474,0.443620713,0.589420512,0.752099611,0.701540571,0.887721938,0.776996783,0.668754893,0.831052236,0.578307708,1,0.881194894,0.932292154,0.377402476,0.424869973,0.437398936,0.582878696,0.780016018,0.724247833,0.881194894,0.776996783,0.668754893,0.831052236,0.578307708,1,0.876318746,0.931959155,0.369748674,0.417789281,0.431479586,0.576870354,0.791146732,0.731677532,0.876318746,0.776996783,0.668754893,0.831052236,0.578307708,1
763,763,24-01-2013,462.5,464.174988,453.5,457.774994,411.323151,6143424,2,0.854493678,0.917418089,0.538663027,0.585576202,0.598074167,0.702177858,0.809531913,0.557267512,0.854493678,0.781765182,0.68401701,0.822007938,0.591920112,1,0.875661567,0.909884773,0.518185143,0.565873097,0.580412658,0.690887822,0.834403315,0.590214978,0.875661567,0.781765182,0.68401701,0.822007938,0.591920112,1,0.891021581,0.9099763,0.498363687,0.548515453,0.564181257,0.679968791,0.829130823,0.618031097,0.891021581,0.781765182,0.68401701,0.822007938,0.591920112,1,0.902508205,0.920653565,0.479640144,0.533010986,0.548744349,0.669449956,0.792588873,0.622781041,0.902508205,0.781765182,0.68401701,0.822007938,0.591920112,1,0.911463191,0.894080218,0.459915732,0.518977203,0.533629107,0.659372379,0.789938527,0.625614716,0.911463191,0.781765182,0.68401701,0.822007938,0.591920112,1,0.912926645,0.873651617,0.445052086,0.506293986,0.519386036,0.649779344,0.790003609,0.629571746,0.912926645,0.781765182,0.68401701,0.822007938,0.591920112,1,0.90395385,0.883022756,0.432604949,0.494729627,0.506488971,0.64071409,0.777651754,0.631212849,0.90395385,0.781765182,0.68401701,0.822007938,0.591920112,1,0.89438733,0.88110613,0.423121959,0.484095913,0.494695828,0.632214969,0.751694511,0.631346987,0.89438733,0.781765182,0.68401701,0.822007938,0.591920112,1,0.885050788,0.87605121,0.418031195,0.474240122,0.484216012,0.624309225,0.751694511,0.630955207,0.885050788,0.781765182,0.68401701,0.822007938,0.591920112,1,0.876485395,0.859800624,0.412217555,0.465038598,0.475142027,0.617008233,0.751694511,0.650621108,0.876485395,0.781765182,0.68401701,0.822007938,0.591920112,1,0.869018587,0.880020392,0.406254942,0.456391427,0.466996189,0.610305579,0.751694511,0.653738147,0.869018587,0.781765182,0.68401701,0.822007938,0.591920112,1,0.862815151,0.891877994,0.39907256,0.448217999,0.45961291,0.603422572,0.74439778,0.661300884,0.862815151,0.781765182,0.68401701,0.822007938,0.591920112,1,0.857858917,0.897563665,0.391759625,0.440453298,0.452709756,0.596627783,0.737659307,0.664116049,0.857858917,0.781765182,0.68401701,0.822007938,0.591920112,1,0.854126228,0.89990019,0.385120627,0.433044839,0.44636883,0.590358716,0.735575234,0.686270266,0.854126228,0.781765182,0.68401701,0.822007938,0.591920112,1,0.85161337,0.936313358,0.379349771,0.425950143,0.440513838,0.58457339,0.767064287,0.694211802,0.85161337,0.781765182,0.68401701,0.822007938,0.591920112,1
764,764,25-01-2013,458.125,458.674988,452.549988,456.100006,409.818146,6440778,2,0.79258523,0.884636687,0.544670761,0.587621678,0.598373017,0.696480501,0.728346313,0.398187723,0.79258523,0.781585483,0.696172856,0.808164577,0.605446644,1,0.822268985,0.891610444,0.530298432,0.568982079,0.583332837,0.685939349,0.804552113,0.503956117,0.822268985,0.781585483,0.696172856,0.808164577,0.605446644,1,0.844291225,0.907074659,0.512258277,0.552458706,0.569280829,0.67600167,0.811221109,0.561132357,0.844291225,0.781585483,0.696172856,0.808164577,0.605446644,1,0.861294629,0.909005686,0.492113702,0.537602995,0.555182817,0.666550171,0.787559738,0.582304367,0.861294629,0.781585483,0.696172856,0.808164577,0.605446644,1,0.874948008,0.901573996,0.472668707,0.52407219,0.541121506,0.657538032,0.781401003,0.591376211,0.874948008,0.781585483,0.696172856,0.808164577,0.605446644,1,0.880870165,0.87316867,0.455161097,0.511780622,0.527290037,0.648958743,0.784898985,0.598080524,0.880870165,0.781585483,0.696172856,0.808164577,0.605446644,1,0.876048754,0.8776767,0.441602638,0.500522569,0.514559512,0.640829121,0.77218507,0.601102957,0.876048754,0.781585483,0.696172856,0.808164577,0.605446644,1,0.870020525,0.884022509,0.431811124,0.490129696,0.50286143,0.633175569,0.745589639,0.60324307,0.870020525,0.781585483,0.696172856,0.808164577,0.605446644,1,0.863675078,0.878195454,0.425391086,0.480464341,0.492299271,0.626022535,0.745589639,0.604257712,0.863675078,0.781585483,0.696172856,0.808164577,0.605446644,1,0.857624129,0.855561341,0.418509677,0.471414192,0.483030224,0.619384371,0.745589639,0.62363561,0.857624129,0.781585483,0.696172856,0.808164577,0.605446644,1,0.852266911,0.863761893,0.412339616,0.462887877,0.474697592,0.613261121,0.745589639,0.62709558,0.852266911,0.781585483,0.696172856,0.808164577,0.605446644,1,0.847834334,0.881016746,0.406298892,0.454811215,0.467271207,0.606878085,0.73811351,0.634876751,0.847834334,0.781585483,0.696172856,0.808164577,0.605446644,1,0.844361715,0.893056295,0.399441824,0.447124058,0.460374696,0.600513081,0.731209363,0.638130385,0.844361715,0.781585483,0.696172856,0.808164577,0.605446644,1,0.84187673,0.897355156,0.392567169,0.439777614,0.454020108,0.594615351,0.729074051,0.659891286,0.84187673,0.781585483,0.696172856,0.808164577,0.605446644,1,0.840422794,0.907851239,0.386409546,0.432732238,0.448120272,0.58915178,0.729074051,0.668014536,0.840422794,0.781585483,0.696172856,0.808164577,0.605446644,1
765,765,28-01-2013,455.674988,456.575012,447.5,448.774994,403.236389,6126478,0,0.573722236,0.860566577,0.543953602,0.583088336,0.591194424,0.682988141,0.652760949,0.154816491,0.573722236,0.771051488,0.702740946,0.783262274,0.615757841,1,0.626488752,0.849050059,0.532096943,0.565856121,0.578145251,0.67294892,0.700303093,0.319614042,0.626488752,0.771051488,0.702740946,0.783262274,0.615757841,1,0.668111667,0.87779335,0.519990548,0.550511998,0.566654736,0.663818306,0.760186094,0.43583966,0.668111667,0.771051488,0.702740946,0.783262274,0.615757841,1,0.702296376,0.894829009,0.501837819,0.536636751,0.554780724,0.655344794,0.747230311,0.504119353,0.702296376,0.771051488,0.702740946,0.783262274,0.615757841,1,0.731250452,0.879087773,0.4814882,0.52392044,0.542241346,0.647384835,0.758745191,0.538400997,0.731250452,0.771051488,0.702740946,0.783262274,0.615757841,1,0.752517028,0.869527933,0.464538135,0.512307541,0.529668148,0.639867477,0.758807703,0.555851412,0.752517028,0.771051488,0.702740946,0.783262274,0.615757841,1,0.76262976,0.866273305,0.448785662,0.501618295,0.517618163,0.632768621,0.748277916,0.565065147,0.76262976,0.771051488,0.702740946,0.783262274,0.615757841,1,0.769701754,0.86773377,0.438142693,0.491705501,0.506355128,0.626090218,0.718891531,0.570078693,0.769701754,0.771051488,0.702740946,0.783262274,0.615757841,1,0.77470652,0.8701353,0.431599305,0.482448376,0.496134338,0.619843731,0.718891531,0.572938327,0.77470652,0.771051488,0.702740946,0.783262274,0.615757841,1,0.778398709,0.846980372,0.423627103,0.473747968,0.487019059,0.614038417,0.718891531,0.593401299,0.778398709,0.771051488,0.702740946,0.783262274,0.615757841,1,0.781362227,0.84880502,0.416561628,0.465523437,0.478716707,0.608674498,0.718891531,0.597966056,0.781362227,0.771051488,0.702740946,0.783262274,0.615757841,1,0.784020082,0.853976599,0.410437863,0.457708911,0.47130565,0.602985653,0.710630849,0.606225276,0.784020082,0.771051488,0.702740946,0.783262274,0.615757841,1,0.786562322,0.871200375,0.404770983,0.450250809,0.464537319,0.597251211,0.703002173,0.610121486,0.786562322,0.771051488,0.702740946,0.783262274,0.615757841,1,0.789189493,0.881735726,0.398394226,0.443105568,0.458340396,0.591923448,0.700642778,0.631792252,0.789189493,0.771051488,0.702740946,0.783262274,0.615757841,1,0.792114199,0.894015838,0.392100536,0.436237725,0.452565717,0.586976045,0.700642778,0.640457305,0.792114199,0.771051488,0.702740946,0.783262274,0.615757841,1
766,766,29-01-2013,447.5,451,440.049988,441.424988,396.632202,7058376,0,0.429898542,0.828299714,0.533913636,0.57383541,0.578205729,0.66603761,0.618016943,0.139902076,0.429898542,0.75249657,0.702435306,0.752628913,0.624111171,1,0.489052422,0.825681486,0.527963876,0.558035359,0.567119993,0.655859312,0.697749892,0.178089381,0.489052422,0.75249657,0.702435306,0.752628913,0.624111171,1,0.537984323,0.835622561,0.518463295,0.543967121,0.557509004,0.647000172,0.663558097,0.26917566,0.537984323,0.75249657,0.702435306,0.752628913,0.624111171,1,0.579814941,0.865663345,0.505986008,0.531208093,0.548018506,0.639084195,0.681791793,0.36420764,0.579814941,0.75249657,0.702435306,0.752628913,0.624111171,1,0.616480554,0.865098215,0.487785283,0.519461181,0.53762357,0.631862564,0.715444679,0.437466687,0.616480554,0.75249657,0.702435306,0.752628913,0.624111171,1,0.646723048,0.847567162,0.470279856,0.508687577,0.526618141,0.625184739,0.736072809,0.485209575,0.646723048,0.75249657,0.702435306,0.752628913,0.624111171,1,0.666548128,0.862382721,0.455280614,0.498726485,0.515907763,0.618969593,0.719895757,0.509672243,0.666548128,0.75249657,0.702435306,0.752628913,0.624111171,1,0.682681158,0.856182966,0.442773141,0.489447927,0.505474498,0.613179861,0.692102438,0.525184495,0.682681158,0.75249657,0.702435306,0.752628913,0.624111171,1,0.695947841,0.85382661,0.435590293,0.480745963,0.495851598,0.607801292,0.692102438,0.533021554,0.695947841,0.75249657,0.702435306,0.752628913,0.624111171,1,0.707040161,0.83893569,0.427651037,0.472534095,0.487233425,0.602827436,0.692102438,0.555385161,0.707040161,0.75249657,0.702435306,0.752628913,0.624111171,1,0.716552704,0.840020441,0.419666056,0.464741778,0.479246133,0.59825001,0.692102438,0.562663972,0.716552704,0.75249657,0.702435306,0.752628913,0.624111171,1,0.724960943,0.838918151,0.412799774,0.457311602,0.472023924,0.5933113,0.683054529,0.57213477,0.724960943,0.75249657,0.702435306,0.752628913,0.624111171,1,0.732503209,0.844188792,0.407145465,0.450196922,0.465417058,0.58828358,0.674698855,0.577065388,0.732503209,0.75249657,0.702435306,0.752628913,0.624111171,1,0.739469752,0.859879068,0.401971409,0.443359874,0.459470633,0.583612992,0.672114615,0.598745987,0.739469752,0.75249657,0.702435306,0.752628913,0.624111171,1,0.746179563,0.878170834,0.396236317,0.436769696,0.453962351,0.579276355,0.672114615,0.608254752,0.746179563,0.75249657,0.702435306,0.752628913,0.624111171,1
767,767,30-01-2013,443.75,451.700012,443.75,449.700012,404.067566,8065298,2,0.601498746,0.843735579,0.528325392,0.573998004,0.574480642,0.668690333,0.652434176,0.347862553,0.601498746,0.745788059,0.700180541,0.743942473,0.631805621,1,0.633772441,0.823101417,0.523068547,0.558335306,0.563134865,0.65667276,0.65971779,0.349131809,0.633772441,0.745788059,0.700180541,0.743942473,0.631805621,1,0.663556387,0.841641563,0.518292419,0.544540584,0.554278883,0.646518822,0.69553182,0.356319581,0.663556387,0.745788059,0.700180541,0.743942473,0.631805621,1,0.6910399,0.853502241,0.50779964,0.532106773,0.545693092,0.637757771,0.630418491,0.399138222,0.6910399,0.745788059,0.700180541,0.743942473,0.631805621,1,0.716531637,0.866786535,0.494496926,0.520693395,0.536786245,0.63003716,0.703887123,0.447620015,0.716531637,0.745788059,0.700180541,0.743942473,0.631805621,1,0.73662509,0.863863382,0.478778567,0.510240861,0.527199693,0.623114973,0.742991067,0.493023922,0.73662509,0.745788059,0.700180541,0.743942473,0.631805621,1,0.747072194,0.870619513,0.46312148,0.500579172,0.517512723,0.616836052,0.74730746,0.522989961,0.747072194,0.745788059,0.700180541,0.743942473,0.631805621,1,0.755229031,0.882773859,0.451172902,0.491575249,0.507974521,0.611106039,0.717807782,0.538935483,0.755229031,0.745788059,0.700180541,0.743942473,0.631805621,1,0.761664523,0.8725444,0.442122844,0.483123117,0.498853189,0.605868181,0.722263101,0.54823977,0.761664523,0.745788059,0.700180541,0.743942473,0.631805621,1,0.76688105,0.852607865,0.433487013,0.475137661,0.490566856,0.601085366,0.722263101,0.570617639,0.76688105,0.745788059,0.700180541,0.743942473,0.631805621,1,0.771319182,0.86175328,0.425431409,0.467550287,0.48284854,0.59672788,0.722263101,0.576946267,0.771319182,0.745788059,0.700180541,0.743942473,0.631805621,1,0.775329551,0.85988282,0.417613603,0.460305651,0.475753604,0.592025141,0.714101496,0.586599334,0.775329551,0.745788059,0.700180541,0.743942473,0.631805621,1,0.779069886,0.858916546,0.411179961,0.453359093,0.469178482,0.587238614,0.706564317,0.591084006,0.779069886,0.745788059,0.700180541,0.743942473,0.631805621,1,0.782738647,0.862971934,0.405932987,0.446674555,0.463253808,0.58280741,0.704233221,0.612485283,0.782738647,0.745788059,0.700180541,0.743942473,0.631805621,1,0.786561191,0.886983855,0.401284608,0.440222881,0.457860844,0.578704987,0.704233221,0.621154812,0.786561191,0.745788059,0.700180541,0.743942473,0.631805621,1
768,768,31-01-2013,448.325012,449,441.549988,443.325012,398.339447,7650034,0,0.48707976,0.829071342,0.518474914,0.568897205,0.56696251,0.662096782,0.616166503,0.294689897,0.48707976,0.731636372,0.694136075,0.727053354,0.638026446,1,0.527103415,0.81134489,0.51511216,0.553810422,0.555518696,0.649365803,0.617656002,0.317356853,0.527103415,0.731636372,0.694136075,0.727053354,0.638026446,1,0.56325918,0.811897643,0.51117958,0.54062319,0.546758856,0.638654201,0.584762177,0.337859865,0.56325918,0.731636372,0.694136075,0.727053354,0.638026446,1,0.596364461,0.831869089,0.505185311,0.528787644,0.539045784,0.629543423,0.600518481,0.349280593,0.596364461,0.731636372,0.694136075,0.727053354,0.638026446,1,0.627053597,0.826991599,0.493906019,0.517941536,0.531127284,0.621671037,0.588728474,0.37774394,0.627053597,0.731636372,0.694136075,0.727053354,0.638026446,1,0.653177562,0.837577706,0.482893746,0.50801465,0.523017568,0.614761603,0.679723312,0.419454335,0.653177562,0.731636372,0.694136075,0.727053354,0.638026446,1,0.670297536,0.858682563,0.469094728,0.498834465,0.514754394,0.60862148,0.704626731,0.462708385,0.670297536,0.731636372,0.694136075,0.727053354,0.638026446,1,0.684783271,0.862404708,0.456692763,0.490269053,0.506298584,0.603120782,0.694224816,0.495511538,0.684783271,0.731636372,0.694136075,0.727053354,0.638026446,1,0.697116276,0.870570047,0.448311218,0.482215334,0.498141908,0.598173187,0.694224816,0.514378188,0.697116276,0.731636372,0.694136075,0.727053354,0.638026446,1,0.707738283,0.843141544,0.438060826,0.474591764,0.490465083,0.593718546,0.699027673,0.543378325,0.707738283,0.731636372,0.694136075,0.727053354,0.638026446,1,0.717068546,0.847494548,0.429446457,0.467333404,0.483195065,0.589710098,0.699027673,0.553222207,0.717068546,0.731636372,0.694136075,0.727053354,0.638026446,1,0.725464476,0.853622133,0.421662597,0.460388374,0.47648115,0.585373536,0.690183269,0.564757396,0.725464476,0.731636372,0.694136075,0.727053354,0.638026446,1,0.733088084,0.851930083,0.414408641,0.45371516,0.470149663,0.580957843,0.682015531,0.571306849,0.733088084,0.731636372,0.694136075,0.727053354,0.638026446,1,0.740181856,0.849652545,0.40847496,0.447280499,0.464371253,0.57689134,0.679489416,0.593029183,0.740181856,0.731636372,0.694136075,0.727053354,0.638026446,1,0.747035783,0.861406835,0.403825929,0.44105769,0.459105056,0.573144285,0.679489416,0.602181191,0.747035783,0.731636372,0.694136075,0.727053354,0.638026446,1
